frame_nmr,car_id,car_bbox,license_plate_bbox,license_plate_bbox_score,license_number,license_number_score
1045,532.0,[972.6353909952095 1240.3528999944451 1587.0779083366756 1811.7255228073427],[1177.91748046875 1589.395751953125 1362.662353515625 1686.640869140625],0.5876212120056152,AK64DMV,0.6948494567974112
1048,532.0,[967.4395991692957 1250.9319863663864 1584.061362993962 1827.3608455693588],[1161.875 1599.041015625 1338.171875 1698.15234375],0.37593287229537964,AK64DMV,0.8204534750761917
1052,532.0,[959.7009276301214 1257.9683289967284 1580.1907044056297 1839.671213404316],[1163.23291015625 1613.425537109375 1353.9583740234375 1699.2666015625],0.3432750999927521,AK64DMV,0.6548820551890608
1053,532.0,[956.6313309436295 1260.9345437100676 1579.7897760173696 1843.4151044971638],[1147.9010009765625 1600.989501953125 1360.6116943359375 1716.373779296875],0.31839054822921753,AK64DMV,0.6127185521800697
1054,532.0,[952.7928301488538 1262.2121010703008 1580.5995579705177 1845.8928122838838],[1164.493408203125 1613.319580078125 1353.8798828125 1708.430419921875],0.5312321782112122,AK64OMV,0.3886316119122136
1055,532.0,[944.4500905593111 1263.621584699597 1577.1131052400008 1848.9814977650276],[1154.7783203125 1620.0303955078125 1351.615478515625 1702.5501708984375],0.4974670708179474,AK64DMV,0.6734015167173504
1056,532.0,[941.2978463371065 1264.2118501543637 1576.7261816498599 1850.574953164502],[1160.9014892578125 1622.06787109375 1356.550048828125 1709.599609375],0.573381781578064,AK64DMV,0.7312367496720666
1057,532.0,[939.5552630889863 1264.2099556176818 1577.0195959168716 1851.3478577787632],[1160.85791015625 1622.01953125 1356.5489501953125 1709.58154296875],0.5735281705856323,AK64DMV,0.7312367496720666
1058,532.0,[940.8487795586427 1266.3514032539426 1578.1874445481565 1854.3182882809785],[1151.446044921875 1623.5498046875 1351.29833984375 1716.133544921875],0.5496925115585327,AK64DMV,0.6225555957407343
1059,532.0,[941.2860581497118 1267.87448154377 1577.6523021498867 1856.3525288257974],[1170.4349365234375 1624.5113525390625 1348.36572265625 1722.361083984375],0.6066916584968567,AK64DMV,0.6435558671713918
1060,532.0,[940.4674462550456 1269.059056211599 1575.7005939616429 1857.8990315283168],[1156.64453125 1625.7681884765625 1345.454345703125 1716.8177490234375],0.5639420747756958,AK64DMV,0.6742651064375044
1061,532.0,[941.2620317346236 1271.0732449204766 1575.549039703525 1860.2583551016487],[1161.9573974609375 1628.990478515625 1337.7984619140625 1720.5018310546875],0.5880500674247742,AK64DMV,0.43345725551375963
1062,532.0,[939.5696861032023 1274.2852911095702 1574.3212344857498 1863.7163930050197],[1139.687255859375 1636.5750732421875 1333.707275390625 1731.337646484375],0.4699691832065582,AK64DHV,0.281727532773835
1063,532.0,[938.9414283963506 1275.4032293128155 1574.0666599252386 1865.13404494882],[1139.672607421875 1636.5838623046875 1333.822998046875 1731.3680419921875],0.4708065092563629,AK64DHV,0.281727532773835
1064,532.0,[937.44653431356 1275.378748541032 1573.402624950849 1866.6008491224297],[1144.0601806640625 1639.3443603515625 1339.15087890625 1733.9066162109375],0.5374119281768799,AK64DMV,0.48841424959321056
1065,532.0,[935.9999064466504 1278.1711232179093 1573.5725869897099 1872.0442316069764],[1133.91552734375 1642.7515869140625 1347.49853515625 1733.3876953125],0.5363776087760925,AK64OMV,0.40562960240322654
1066,532.0,[935.2593552526527 1280.4274915762308 1574.0610551717118 1876.6237586112902],[1142.456298828125 1644.982421875 1345.567138671875 1734.49609375],0.4740849435329437,AK64DAV,0.5295362646933979
1067,532.0,[933.2147836354937 1283.389981083306 1572.1104214118714 1881.1151196448297],[1131.5408935546875 1648.34716796875 1346.96630859375 1746.78857421875],0.481650710105896,AK64DMV,0.5225853674732847
1068,532.0,[931.6391433798349 1285.4974613381628 1570.790982201765 1884.091231872932],[1146.935791015625 1645.953857421875 1347.9267578125 1746.176025390625],0.5353942513465881,AK64DMV,0.3413960165703923
1069,532.0,[931.0604842619332 1286.1674591534563 1570.372359089803 1885.4987263141295],[1146.7906494140625 1645.95068359375 1347.7496337890625 1746.199462890625],0.5347491502761841,AK64DMV,0.3413960165703923
1070,532.0,[929.2236667126874 1288.7740933939026 1569.4448096377444 1888.4874498106387],[1128.6435546875 1652.98974609375 1344.571044921875 1745.969970703125],0.5135038495063782,AK64DMV,0.7577117726839331
1071,532.0,[927.4698120690323 1292.2235130051336 1569.242233685411 1892.4693961379635],[1130.5069580078125 1654.8145751953125 1345.6572265625 1745.7242431640625],0.5047554969787598,AK64DMV,0.45557620518341124
1072,532.0,[925.9534111072048 1293.6635303290068 1568.3944754104828 1894.0506714077287],[1130.258544921875 1658.251708984375 1337.6539306640625 1754.64599609375],0.4785631000995636,AK64DMV,0.6264997718656272
1073,532.0,[923.1594008752272 1295.2178706718182 1566.8878801996393 1897.066004845627],[1142.945556640625 1665.6533203125 1340.468017578125 1758.3515625],0.5914741158485413,AK64DMV,0.6825096626121456
1074,532.0,[919.9779592290417 1297.9220244239987 1565.4147069741418 1900.143096047836],[1128.7685546875 1664.87109375 1328.5003662109375 1746.8115234375],0.511601984500885,AK64DMV,0.6304310959312971
1075,532.0,[918.543500824585 1298.8458669065901 1565.2126540213644 1901.385416253291],[1128.76025390625 1664.868408203125 1328.47119140625 1746.8251953125],0.5124040246009827,AK64DMV,0.6304310959312971
1076,532.0,[918.7188146382964 1301.038303313971 1565.835201995891 1903.9938106184795],[1126.403076171875 1670.337890625 1331.558837890625 1749.787353515625],0.5153598189353943,AK64DMV,0.4097651682416177
1078,532.0,[913.0239079751364 1305.364578981601 1563.8006933439056 1907.4042981738403],[1136.45849609375 1674.8338623046875 1325.7275390625 1760.2723388671875],0.28079891204833984,AK64DMV,0.5205600028958214
1084,532.0,[905.9659680634725 1316.0419989589373 1561.3463688198574 1924.8156673730941],[1128.577392578125 1683.5650634765625 1332.975341796875 1782.6331787109375],0.596718430519104,AK64DMV,0.84137705521009
1085,532.0,[903.4273091127915 1318.8579218199 1560.8866860458584 1929.1634581477235],[1127.66259765625 1689.69580078125 1335.458984375 1792.836181640625],0.5821272730827332,AK64DHV,0.22656891889701208
1086,532.0,[901.1718841184827 1321.148473733693 1560.3125661084794 1932.242010541783],[1122.693603515625 1691.7674560546875 1329.2021484375 1795.2608642578125],0.566826343536377,AK64DMV,0.666805084571983
1087,532.0,[901.1662622428113 1324.5017278400514 1563.4126423114803 1936.8756551488073],[1122.715087890625 1691.7744140625 1329.2274169921875 1795.2509765625],0.5666127800941467,AK64DMV,0.666805084571983
1088,532.0,[901.3695805695072 1323.6844695848208 1562.9070312192455 1936.2403589107385],[1121.524169921875 1692.0084228515625 1329.0650634765625 1797.2633056640625],0.5748687386512756,AK64DMV,0.5552574811755012
1088,951.0,[2325.4059980309885 1248.7566401816252 2875.5597692056954 1730.135031825981],[2512.80078125 1563.107666015625 2681.464599609375 1651.581298828125],0.33673787117004395,EF10DZT,0.1798443661899629
1090,532.0,[898.5231151919762 1325.3133835943781 1561.2976992088256 1938.5115768994424],[1114.0888671875 1701.2574462890625 1307.56103515625 1799.3704833984375],0.48932430148124695,AK64DMV,0.5943737575459265
1090,951.0,[2326.316361941545 1252.531348950804 2877.2121246482607 1735.10391378447],[2520.68115234375 1563.570556640625 2682.822509765625 1654.499267578125],0.30714792013168335,EF10DZT,0.6344701081501649
1091,532.0,[896.5066179381207 1327.163712172087 1559.799914980399 1942.2633555243751],[1125.0062255859375 1712.04931640625 1308.081298828125 1804.55419921875],0.25224819779396057,AK64DMV,0.6360109161546479
1092,532.0,[893.7054797393534 1330.4703821199203 1558.6763889485646 1947.1614853451217],[1120.00146484375 1709.2972412109375 1320.61767578125 1806.2208251953125],0.5835426449775696,AK64DMV,0.5565327947452035
1093,532.0,[892.7210585653622 1331.3403947657766 1558.7659200210157 1949.127406909662],[1120.007568359375 1709.2935791015625 1320.625 1806.2025146484375],0.5828499794006348,AK64DMV,0.5565327947452035
1094,532.0,[892.4271726714956 1333.3387829669878 1559.782204614225 1952.3733714185546],[1117.883056640625 1711.10009765625 1318.6146240234375 1802.8857421875],0.6053780317306519,AK64DMV,0.3289165572964679
1094,951.0,[2329.59545532432 1262.7278767212508 2884.7828431255375 1746.0845817872862],[2523.1923828125 1577.8992919921875 2688.91162109375 1668.6544189453125],0.31355684995651245,EF10DZT,0.23870475832657417
1098,951.0,[2329.9987560923278 1270.888325643367 2889.862963630429 1757.55824934792],[2517.005615234375 1581.1805419921875 2693.390380859375 1672.4447021484375],0.3852086663246155,EF10DZT,0.5955481487893852
1099,951.0,[2329.814410960948 1271.3507358017532 2891.0310579733464 1759.0126673789864],[2517.04296875 1581.1922607421875 2693.48046875 1672.4659423828125],0.3855956196784973,EF10DZT,0.7293560698295253
1100,532.0,[880.9561818852426 1346.057080386244 1558.4480992462131 1974.0978094833965],[1093.10400390625 1724.7359619140625 1323.880615234375 1834.6138916015625],0.603935718536377,AK64DMV,0.5708574203997304
1100,951.0,[2329.9682285646336 1273.3557982595767 2892.0779239992967 1761.5223087328445],[2521.71923828125 1584.878173828125 2698.324462890625 1678.224609375],0.3896690011024475,EF10DZT,0.10506867597010901
1102,532.0,[876.5643937535779 1351.907057927147 1556.5488129236855 1982.0296979451114],[1109.561767578125 1732.2060546875 1316.366943359375 1828.988037109375],0.6156993508338928,AK64DMV,0.8661813403024607
1102,951.0,[2329.1525725926376 1275.0731853829445 2894.656420747934 1765.710560168817],[2523.6904296875 1587.6324462890625 2687.013671875 1678.7655029296875],0.2794847786426544,EF10DZT,0.8983687915101345
1103,532.0,[878.7290649760973 1354.7413230432314 1556.8098380251542 1985.5000263391883],[1115.0391845703125 1732.1737060546875 1331.0146484375 1835.4107666015625],0.5576639175415039,AK64DMV,0.5157893761002029
1104,532.0,[879.6487762996849 1357.4930116850906 1556.5189682743635 1988.707792017247],[1110.728271484375 1743.523681640625 1297.93408203125 1837.37109375],0.4780600070953369,AK64DMV,0.8433334222083798
1105,532.0,[879.9165031747987 1358.6122425470176 1556.0538195246734 1990.410780837095],[1110.73876953125 1743.626220703125 1297.8013916015625 1837.291259765625],0.47842055559158325,AK64DMV,0.8433334222083798
1107,532.0,[877.663122241982 1363.4589171466616 1553.623885791887 1995.0325837014173],[1133.0614013671875 1744.7933349609375 1284.29345703125 1834.285400390625],0.2823789715766907,AK64OMC,0.3330937103916211
1108,532.0,[880.0290206578113 1366.9683653529578 1555.6480226206875 1998.4855628336],[1117.1290283203125 1759.23828125 1311.3409423828125 1857.218017578125],0.5104149580001831,AK64DMV,0.5409663211932684
1108,951.0,[2327.0614211540224 1280.5748410199144 2894.5235178985913 1784.787897414676],[2540.914306640625 1593.455322265625 2680.317626953125 1688.17626953125],0.34987297654151917,EF10DZT,0.3267808168488883
1109,532.0,[877.5816214265368 1369.4723342901339 1554.0638380926225 2001.0089442820536],[1113.176025390625 1766.248779296875 1308.2100830078125 1855.6337890625],0.5957006812095642,AK64DMV,0.6116731485836349
1110,532.0,[877.0862640054694 1371.2620157127258 1552.9593731094633 2004.1775228853771],[1110.5731201171875 1760.7626953125 1306.0089111328125 1847.4305419921875],0.49835869669914246,AK64DMV,0.6751825605412309
1110,951.0,[2329.8900359148324 1285.3805218434193 2895.528200353418 1791.1028173802572],[2531.150390625 1615.6051025390625 2694.164794921875 1699.9815673828125],0.31481367349624634,EF10DZT,0.7677852867687917
1111,532.0,[877.0843073625581 1371.4966830663961 1552.5843202186963 2005.4208926921901],[1110.674072265625 1760.7432861328125 1305.974609375 1847.4451904296875],0.49861252307891846,AK64DMV,0.4156074390772359
1111,951.0,[2330.6738798198203 1286.489607669731 2895.4581007187753 1792.3892203900828],[2530.954833984375 1615.5809326171875 2693.855712890625 1699.997314453125],0.3141495883464813,EF10DZT,0.8007547404199733
1113,532.0,[871.6493876393657 1375.8519944861478 1549.7557995394068 2011.3520925929724],[1093.602294921875 1771.741943359375 1315.6455078125 1866.594482421875],0.6472952961921692,AK64DMV,0.45078968525602653
1114,532.0,[866.7488317240953 1378.2986559918681 1546.5153982794045 2014.5258158973284],[1085.1368408203125 1769.7286376953125 1314.9356689453125 1861.6051025390625],0.5968740582466125,AK64DMV,0.617874282753772
1115,532.0,[862.1792829580456 1383.1133827450008 1544.4545415416485 2020.5267990846792],[1099.25537109375 1766.6920166015625 1306.431884765625 1866.0780029296875],0.6087155342102051,AK64DMV,0.6255453532878684
1116,951.0,[2332.1372705322015 1296.8770820311283 2903.2114453726713 1804.3272268653213],[2532.874755859375 1628.4891357421875 2684.16259765625 1719.8792724609375],0.34592562913894653,EF10DZT,0.3516134072591247
1117,951.0,[2331.921622185798 1298.1428230104473 2905.261487825971 1805.2421089459065],[2532.9833984375 1628.4730224609375 2684.21630859375 1719.9019775390625],0.3458445072174072,EF10DZT,0.3516134072591247
1119,532.0,[857.9704249580209 1391.6387471643109 1543.5861377396313 2031.7488461407067],[1088.9490966796875 1783.9365234375 1270.2359619140625 1873.72412109375],0.4918122887611389,AK64DMI,0.5815089849969962
1119,951.0,[2329.715752696895 1301.9963878840128 2902.630452002233 1808.2783985202484],[2541.47216796875 1622.0244140625 2700.3212890625 1710.954345703125],0.3405211567878723,EF10DZT,0.4197177107260592
1120,532.0,[857.5069049960719 1393.9014625525688 1542.73974530505 2033.596421742538],[1094.1785888671875 1788.45849609375 1310.256591796875 1887.18017578125],0.5235254764556885,AK64DMV,0.5419763060045355
1121,532.0,[857.2596564192971 1395.4494387656634 1542.3370830731046 2036.8441585306139],[1088.367431640625 1794.7122802734375 1287.9847412109375 1891.1781005859375],0.5247289538383484,AK64DMV,0.28673244499539985
1121,951.0,[2330.9547421914594 1308.035705245699 2906.9890459504504 1811.6003895232059],[2531.581787109375 1630.2821044921875 2697.3955078125 1726.2279052734375],0.41238051652908325,EF10DZT,0.8329703643551972
1122,532.0,[856.0086102674989 1397.8955583413504 1541.6216733485833 2040.9427312337152],[1083.360107421875 1802.3587646484375 1284.92041015625 1889.5382080078125],0.48304444551467896,AK64DMV,0.4762217670409845
1123,532.0,[855.451385699617 1398.467097751556 1541.5031655095806 2042.7578588719127],[1083.42333984375 1802.3828125 1284.8173828125 1889.54833984375],0.4833923876285553,AK64DMV,0.4762217670409845
1124,532.0,[854.1576103471458 1399.2219122847405 1538.933808294771 2045.4625332520154],[1089.190185546875 1800.05517578125 1309.202392578125 1910.51025390625],0.5471574664115906,AK64DMV,0.5764856569871842
1125,532.0,[852.252053910006 1402.0884507603178 1536.826435670892 2049.3420116463535],[1086.57080078125 1804.6116943359375 1309.56787109375 1907.06103515625],0.5912156105041504,AK64DMV,0.7770299933003698
1126,532.0,[852.7534706435472 1405.0693623508928 1536.6520831939702 2052.842673153246],[1083.352294921875 1810.3154296875 1306.83203125 1900.2158203125],0.5706082582473755,AK64DMV,0.5145151924239649
1127,532.0,[851.0706487100438 1408.5029118137659 1536.5220168102796 2057.2737539014583],[1086.0546875 1805.81982421875 1306.6474609375 1911.803466796875],0.5899598002433777,AK64DMV,0.5065297451757145
1128,532.0,[850.5618140023275 1411.70816791441 1537.6532475495565 2061.6414955675127],[1081.5772705078125 1815.70703125 1305.000732421875 1914.27587890625],0.5656228065490723,AK64DMV,0.36162805595082015
1129,532.0,[850.1087610762487 1412.6458799264926 1538.3545594390998 2063.6152415095735],[1081.614013671875 1815.69873046875 1305.030517578125 1914.277587890625],0.5659098029136658,AK64DMV,0.36162805595082015
1130,532.0,[848.8215626018741 1415.121759569886 1539.4091546056584 2067.7206408688407],[1088.9739990234375 1816.017333984375 1281.166259765625 1906.1341552734375],0.5102438926696777,AK64DMV,0.6786007000337241
1131,951.0,[2331.29527451315 1322.297708666797 2919.9830128460767 1837.3174850281025],[2538.64013671875 1650.2640380859375 2701.642578125 1742.6795654296875],0.4023936986923218,EF10DZT,0.6520874808527171
1131,532.0,[847.9802923039499 1419.5189700645647 1541.2442427208878 2073.582988651729],[1107.355224609375 1820.2115478515625 1296.23291015625 1913.2437744140625],0.3536960482597351,AK64DMV,0.5262596313230306
1132,532.0,[846.1164687202906 1422.1347401491191 1543.3820039262034 2077.966347945522],[1080.4100341796875 1817.441162109375 1303.5718994140625 1927.89990234375],0.5128099322319031,AK64DMV,0.689766197842025
